mixture_ID,mixture_path,source_1_path,noise_path,length
89-219-0012_163-122947-0089_26-495-0071,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/89-219-0012_163-122947-0089_26-495-0071.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/89-219-0012_163-122947-0089_26-495-0071.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/89-219-0012_163-122947-0089_26-495-0071.wav,56200
831-130746-0037_7402-90848-0014_328-129766-0037,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/831-130746-0037_7402-90848-0014_328-129766-0037.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/831-130746-0037_7402-90848-0014_328-129766-0037.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/831-130746-0037_7402-90848-0014_328-129766-0037.wav,123040
125-121124-0023_6454-107462-0005_7190-90543-0009,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/125-121124-0023_6454-107462-0005_7190-90543-0009.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/125-121124-0023_6454-107462-0005_7190-90543-0009.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/125-121124-0023_6454-107462-0005_7190-90543-0009.wav,113640
4051-10927-0022_4813-248641-0002_8312-279790-0020,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/4051-10927-0022_4813-248641-0002_8312-279790-0020.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/4051-10927-0022_4813-248641-0002_8312-279790-0020.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/4051-10927-0022_4813-248641-0002_8312-279790-0020.wav,31400
730-360-0002_248-130644-0032_5022-29405-0014,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/730-360-0002_248-130644-0032_5022-29405-0014.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/730-360-0002_248-130644-0032_5022-29405-0014.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/730-360-0002_248-130644-0032_5022-29405-0014.wav,87080
8770-295462-0004_8238-274553-0047_78-368-0015,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/8770-295462-0004_8238-274553-0047_78-368-0015.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/8770-295462-0004_8238-274553-0047_78-368-0015.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/8770-295462-0004_8238-274553-0047_78-368-0015.wav,98200
2893-139310-0026_5104-33406-0034_2007-132570-0011,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/2893-139310-0026_5104-33406-0034_2007-132570-0011.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/2893-139310-0026_5104-33406-0034_2007-132570-0011.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/2893-139310-0026_5104-33406-0034_2007-132570-0011.wav,75880
2893-139322-0006_1116-137572-0016_322-124146-0021,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/2893-139322-0006_1116-137572-0016_322-124146-0021.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/2893-139322-0006_1116-137572-0016_322-124146-0021.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/2893-139322-0006_1116-137572-0016_322-124146-0021.wav,71160
6385-34655-0024_8098-275181-0018_196-122152-0003,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/6385-34655-0024_8098-275181-0018_196-122152-0003.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/6385-34655-0024_8098-275181-0018_196-122152-0003.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/6385-34655-0024_8098-275181-0018_196-122152-0003.wav,112040
3807-4923-0025_2989-138028-0001_125-121124-0055,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/3807-4923-0025_2989-138028-0001_125-121124-0055.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/3807-4923-0025_2989-138028-0001_125-121124-0055.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/3807-4923-0025_2989-138028-0001_125-121124-0055.wav,106160
5390-30096-0031_27-124992-0058_6181-216552-0064,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/5390-30096-0031_27-124992-0058_6181-216552-0064.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/5390-30096-0031_27-124992-0058_6181-216552-0064.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/5390-30096-0031_27-124992-0058_6181-216552-0064.wav,35160
5390-24512-0039_4340-15220-0092_1069-133709-0038,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/5390-24512-0039_4340-15220-0092_1069-133709-0038.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/5390-24512-0039_4340-15220-0092_1069-133709-0038.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/5390-24512-0039_4340-15220-0092_1069-133709-0038.wav,111200
1578-6379-0009_587-54108-0014_405-130894-0007,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/1578-6379-0009_587-54108-0014_405-130894-0007.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/1578-6379-0009_587-54108-0014_405-130894-0007.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/1578-6379-0009_587-54108-0014_405-130894-0007.wav,110400
8629-261140-0041_2092-145706-0060_2289-152257-0009,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/8629-261140-0041_2092-145706-0060_2289-152257-0009.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/8629-261140-0041_2092-145706-0060_2289-152257-0009.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/8629-261140-0041_2092-145706-0060_2289-152257-0009.wav,104880
8630-305213-0011_6367-65536-0028_8098-278252-0028,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/8630-305213-0011_6367-65536-0028_8098-278252-0028.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/8630-305213-0011_6367-65536-0028_8098-278252-0028.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/8630-305213-0011_6367-65536-0028_8098-278252-0028.wav,93240
3857-182315-0003_7264-92314-0008_8095-274346-0009,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/3857-182315-0003_7264-92314-0008_8095-274346-0009.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/3857-182315-0003_7264-92314-0008_8095-274346-0009.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/3857-182315-0003_7264-92314-0008_8095-274346-0009.wav,111200
8088-284756-0063_302-123523-0016_6181-216552-0028,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/8088-284756-0063_302-123523-0016_6181-216552-0028.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/8088-284756-0063_302-123523-0016_6181-216552-0028.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/8088-284756-0063_302-123523-0016_6181-216552-0028.wav,57760
3240-131231-0068_909-131045-0002_1246-124548-0003,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/3240-131231-0068_909-131045-0002_1246-124548-0003.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/3240-131231-0068_909-131045-0002_1246-124548-0003.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/3240-131231-0068_909-131045-0002_1246-124548-0003.wav,96760
5049-25947-0011_412-126975-0064_8975-270782-0112,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/5049-25947-0011_412-126975-0064_8975-270782-0112.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/5049-25947-0011_412-126975-0064_8975-270782-0112.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/5049-25947-0011_412-126975-0064_8975-270782-0112.wav,30760
1594-135914-0126_3259-158083-0042_7059-88364-0033,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/1594-135914-0126_3259-158083-0042_7059-88364-0033.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/1594-135914-0126_3259-158083-0042_7059-88364-0033.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/1594-135914-0126_3259-158083-0042_7059-88364-0033.wav,118720
322-124146-0016_2518-154825-0036_4297-13009-0047,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/322-124146-0016_2518-154825-0036_4297-13009-0047.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/322-124146-0016_2518-154825-0036_4297-13009-0047.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/322-124146-0016_2518-154825-0036_4297-13009-0047.wav,119280
3857-182315-0037_8975-270782-0013_1578-6379-0016,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/3857-182315-0037_8975-270782-0013_1578-6379-0016.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/3857-182315-0037_8975-270782-0013_1578-6379-0016.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/3857-182315-0037_8975-270782-0013_1578-6379-0016.wav,102320
7148-82991-0002_8468-294887-0015_8238-283452-0013,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/7148-82991-0002_8468-294887-0015_8238-283452-0013.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/7148-82991-0002_8468-294887-0015_8238-283452-0013.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/7148-82991-0002_8468-294887-0015_8238-283452-0013.wav,101480
481-123720-0006_374-180298-0063_8797-294123-0001,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/481-123720-0006_374-180298-0063_8797-294123-0001.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/481-123720-0006_374-180298-0063_8797-294123-0001.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/481-123720-0006_374-180298-0063_8797-294123-0001.wav,89640
5393-19218-0023_211-122442-0070_831-130739-0041,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/5393-19218-0023_211-122442-0070_831-130739-0041.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/5393-19218-0023_211-122442-0070_831-130739-0041.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/5393-19218-0023_211-122442-0070_831-130739-0041.wav,25880
2989-138028-0061_39-121914-0022_5322-7679-0013,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/2989-138028-0061_39-121914-0022_5322-7679-0013.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/2989-138028-0061_39-121914-0022_5322-7679-0013.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/2989-138028-0061_39-121914-0022_5322-7679-0013.wav,79800
4267-287369-0004_445-123860-0014_8098-275181-0030,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/4267-287369-0004_445-123860-0014_8098-275181-0030.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/4267-287369-0004_445-123860-0014_8098-275181-0030.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/4267-287369-0004_445-123860-0014_8098-275181-0030.wav,40600
5561-41616-0027_587-54108-0012_4051-11218-0046,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/5561-41616-0027_587-54108-0012_4051-11218-0046.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/5561-41616-0027_587-54108-0012_4051-11218-0046.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/5561-41616-0027_587-54108-0012_4051-11218-0046.wav,38120
8465-246940-0012_2911-7601-0014_405-130895-0015,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/8465-246940-0012_2911-7601-0014_405-130895-0015.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/8465-246940-0012_2911-7601-0014_405-130895-0015.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/8465-246940-0012_2911-7601-0014_405-130895-0015.wav,38360
1034-121119-0006_839-130898-0096_3830-12535-0020,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/1034-121119-0006_839-130898-0096_3830-12535-0020.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/1034-121119-0006_839-130898-0096_3830-12535-0020.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/1034-121119-0006_839-130898-0096_3830-12535-0020.wav,31040
4898-20016-0013_7367-86737-0104_4195-186236-0003,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/4898-20016-0013_7367-86737-0104_4195-186236-0003.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/4898-20016-0013_7367-86737-0104_4195-186236-0003.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/4898-20016-0013_7367-86737-0104_4195-186236-0003.wav,112960
1594-135914-0047_1737-148989-0008_6925-80680-0053,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/1594-135914-0047_1737-148989-0008_6925-80680-0053.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/1594-135914-0047_1737-148989-0008_6925-80680-0053.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/1594-135914-0047_1737-148989-0008_6925-80680-0053.wav,32600
1743-142912-0021_587-41611-0027_7078-271888-0013,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/1743-142912-0021_587-41611-0027_7078-271888-0013.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/1743-142912-0021_587-41611-0027_7078-271888-0013.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/1743-142912-0021_587-41611-0027_7078-271888-0013.wav,41000
196-122150-0011_233-134440-0024_1502-122619-0070,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/196-122150-0011_233-134440-0024_1502-122619-0070.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/196-122150-0011_233-134440-0024_1502-122619-0070.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/196-122150-0011_233-134440-0024_1502-122619-0070.wav,47000
3214-167607-0011_374-180298-0005_6848-76049-0034,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/3214-167607-0011_374-180298-0005_6848-76049-0034.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/3214-167607-0011_374-180298-0005_6848-76049-0034.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/3214-167607-0011_374-180298-0005_6848-76049-0034.wav,104600
4014-186176-0020_6181-216552-0039_2159-179157-0012,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/4014-186176-0020_6181-216552-0039_2159-179157-0012.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/4014-186176-0020_6181-216552-0039_2159-179157-0012.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/4014-186176-0020_6181-216552-0039_2159-179157-0012.wav,113720
226-131533-0023_4813-248641-0054_3259-158083-0094,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/226-131533-0023_4813-248641-0054_3259-158083-0094.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/226-131533-0023_4813-248641-0054_3259-158083-0094.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/226-131533-0023_4813-248641-0054_3259-158083-0094.wav,93200
1963-142393-0049_7178-34645-0025_1502-122615-0014,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/1963-142393-0049_7178-34645-0025_1502-122615-0014.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/1963-142393-0049_7178-34645-0025_1502-122615-0014.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/1963-142393-0049_7178-34645-0025_1502-122615-0014.wav,111760
7505-258964-0004_5104-33406-0045_1455-134435-0009,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/7505-258964-0004_5104-33406-0045_1455-134435-0009.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/7505-258964-0004_5104-33406-0045_1455-134435-0009.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/7505-258964-0004_5104-33406-0045_1455-134435-0009.wav,94120
6209-34601-0005_3983-5331-0039_1970-26100-0011,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/6209-34601-0005_3983-5331-0039_1970-26100-0011.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/6209-34601-0005_3983-5331-0039_1970-26100-0011.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/6209-34601-0005_3983-5331-0039_1970-26100-0011.wav,46840
7312-92432-0016_7113-86041-0071_5703-47198-0032,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/7312-92432-0016_7113-86041-0071_5703-47198-0032.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/7312-92432-0016_7113-86041-0071_5703-47198-0032.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/7312-92432-0016_7113-86041-0071_5703-47198-0032.wav,96960
201-127786-0019_405-130894-0069_5678-43302-0038,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/201-127786-0019_405-130894-0069_5678-43302-0038.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/201-127786-0019_405-130894-0069_5678-43302-0038.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/201-127786-0019_405-130894-0069_5678-43302-0038.wav,107800
4088-158077-0038_233-155990-0039_2514-149482-0048,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/4088-158077-0038_233-155990-0039_2514-149482-0048.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/4088-158077-0038_233-155990-0039_2514-149482-0048.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/4088-158077-0038_233-155990-0039_2514-149482-0048.wav,103920
8770-295462-0034_40-222-0042_7511-102419-0028,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/8770-295462-0034_40-222-0042_7511-102419-0028.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/8770-295462-0034_40-222-0042_7511-102419-0028.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/8770-295462-0034_40-222-0042_7511-102419-0028.wav,105440
2893-139310-0053_8238-283452-0026_6848-76049-0009,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/2893-139310-0053_8238-283452-0026_6848-76049-0009.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/2893-139310-0053_8238-283452-0026_6848-76049-0009.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/2893-139310-0053_8238-283452-0026_6848-76049-0009.wav,88200
26-495-0066_4160-11550-0006_730-359-0031,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/26-495-0066_4160-11550-0006_730-359-0031.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/26-495-0066_4160-11550-0006_730-359-0031.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/26-495-0066_4160-11550-0006_730-359-0031.wav,38640
6081-41997-0009_1502-122619-0037_3259-158083-0014,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/6081-41997-0009_1502-122619-0037_3259-158083-0014.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/6081-41997-0009_1502-122619-0037_3259-158083-0014.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/6081-41997-0009_1502-122619-0037_3259-158083-0014.wav,70440
730-358-0063_8580-287364-0002_7078-271888-0083,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/730-358-0063_8580-287364-0002_7078-271888-0083.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/730-358-0063_8580-287364-0002_7078-271888-0083.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/730-358-0063_8580-287364-0002_7078-271888-0083.wav,39480
8014-280382-0012_2691-156745-0002_103-1241-0027,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/8014-280382-0012_2691-156745-0002_103-1241-0027.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/8014-280382-0012_2691-156745-0002_103-1241-0027.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/8014-280382-0012_2691-156745-0002_103-1241-0027.wav,85240
4340-15220-0085_6385-220959-0031_2911-7601-0033,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/4340-15220-0085_6385-220959-0031_2911-7601-0033.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/4340-15220-0085_6385-220959-0031_2911-7601-0033.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/4340-15220-0085_6385-220959-0031_2911-7601-0033.wav,24920
332-128985-0083_2843-152918-0006_3807-4923-0019,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/332-128985-0083_2843-152918-0006_3807-4923-0019.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/332-128985-0083_2843-152918-0006_3807-4923-0019.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/332-128985-0083_2843-152918-0006_3807-4923-0019.wav,119920
