mixture_ID,source_1_SNR,source_2_SNR,source_3_SNR,noise_SNR
1737-142397-0032_625-132118-0033_3982-182255-0043,-8.783572257094537,-3.009126695008169,0.09780170724367987,-13.396442428638803
4481-17498-0036_8629-261139-0023_4680-16026-0005,0.7115444149976813,-7.690850830981142,-7.4814241953332425,-7.348711245916952
322-124147-0038_3947-13262-0010_730-359-0028,-6.246022934306853,-3.0056172427699512,-3.7003927146127182,-6.685898078100689
229-130880-0033_460-172359-0020_2836-5354-0008,-0.4322955240408918,-5.4093134387970165,-4.881473908236444,-12.46340605394977
669-129061-0026_5703-47212-0002_6531-61334-0079,-5.641378363702523,-6.5559692440742845,-1.8950230028986845,-5.6435894649844265
27-124992-0002_4640-19189-0012_2289-152258-0038,-4.085547698841049,-3.0047144584676593,-4.460778001927058,-8.625390670370079
7505-258964-0039_6925-80680-0044_3259-158083-0049,-6.929951471496437,-6.4225585500678655,-1.2497719123137538,-5.550617433967728
2196-170379-0000_1963-147036-0023_8098-275181-0026,-3.12476933557482,-4.518287329516698,-6.033327752867562,-5.706934152865774
5390-24512-0033_6209-34599-0038_6019-3185-0002,-7.601343551837331,-0.6284261030466759,-3.5509635260673216,-10.666426510518392
32-4137-0002_229-130880-0061_5703-47198-0027,-5.982275799588388,-3.8509637724974284,-2.0381332930315637,-8.397570252548833
2289-152253-0026_7367-86737-0039_6848-252323-0040,-9.397490036170788,-5.954968211931268,-2.866004498882412,-2.712993911693154
3830-12531-0026_831-130746-0041_40-121026-0012,-5.155380695296561,-7.662169172700974,1.0635290886717335,-13.116121674413746
5163-39921-0036_7505-83618-0012_625-132118-0035,0.6134326479042331,-7.7049560485182695,-6.281931335061531,-8.351154737643798
6437-66173-0022_7264-92314-0002_839-130898-0088,-10.942616041234503,-3.5080599946717035,-0.06370482981545797,-8.691857866478115
696-92939-0033_4680-16042-0017_8425-246962-0019,-4.9807968204075435,-1.8296909291809698,-8.268316720111356,-5.135792708001516
8324-286682-0008_2836-5355-0027_150-126107-0038,-1.8593334168742097,-5.795431091839209,-5.273216932497771,-6.913570708291891
118-124588-0019_6019-3185-0101_40-222-0034,-5.587940855406299,-4.905665978108011,-3.047756691872137,-5.842480349095891
403-126855-0009_8051-118101-0014_587-54108-0054,-3.652123497025197,-3.708466679766441,-4.725513495428446,-7.565389160858769
403-128339-0025_248-130697-0021_4813-248638-0005,-0.2661104527156868,-9.68368447757127,-4.188597193317744,-7.64018542754862
4853-27670-0014_5789-57158-0030_7794-295948-0008,-0.012919832796408376,-4.671180126401327,-9.296220141931299,-8.098964546500868
5750-100289-0021_7113-86041-0010_8630-305212-0027,-0.19290900221015125,-5.148116433309929,-7.668727878292337,-8.140868052584278
3436-172171-0032_5339-14134-0004_1502-122619-0065,-4.818364019986536,-6.512502106337199,-0.3621450653492902,-10.17205059600084
2893-139310-0000_4853-27671-0008_7278-91083-0010,-5.1555044697782115,-3.2147933061662504,-2.9349899471172285,-9.271792130067162
887-123291-0031_7511-102420-0023_6880-216547-0054,-5.926121085456715,-4.2161127207655085,-3.8130926269778627,-5.269073290164821
2843-152918-0098_839-130898-0041_302-123523-0015,-0.9248298151059843,-5.784703300883482,-7.742126028838722,-6.0049788910393795
4680-16041-0027_4813-248641-0036_6836-61804-0009,-1.6865247141659032,-5.496795621163564,-5.071480152443737,-8.148332545933055
196-122159-0014_445-123860-0016_1970-10594-0023,-14.746218056126956,12.629554998028938,-19.137049077448072,-21.343928111147893
8014-112602-0040_2007-132570-0049_1867-154071-0028,-4.947733953509191,-9.41147841213592,0.9780944655080713,-9.695048275372013
7505-258958-0005_4195-186236-0018_1963-142776-0026,-6.452134491678075,-1.7985274496630943,-4.3759081037988565,-7.4551418463072325
6563-63821-0031_8095-274345-0016_5652-39938-0032,-3.8875026942375945,-7.928425356861793,-4.014398824218012,-3.992595016869356
2764-36617-0034_696-93314-0009_4018-107338-0007,-9.82133871933754,-0.5594222290607852,-2.249755355834755,-11.75344623637594
226-131533-0000_302-123504-0001_2764-36619-0004,-3.48889209771351,-8.17337796972367,-2.8745896703193266,-5.449509546670921
7794-295947-0018_1594-135914-0105_3664-11714-0007,-7.833284446953098,-2.3001560340082303,-1.9581975506756166,-9.375293773377916
3830-12529-0003_911-130578-0005_2514-149482-0090,-9.572417464016226,-4.39896328760014,1.3108389764070174,-11.965141071571193
1183-133256-0009_229-130880-0054_5393-19219-0009,-6.191871787070584,-2.6161876350827677,-3.5425346412668484,-7.487185884174964
8123-275193-0016_1447-130552-0011_1723-141149-0054,-6.156907393263177,-0.8325438718069766,-9.671452930932395,-4.817221199117567
6367-74004-0004_103-1241-0017_8609-262281-0023,-6.562775915285782,0.7007581310054,-7.290080195920043,-8.582344151458127
2518-154825-0021_8580-287364-0028_1363-139304-0014,-1.2501695465629066,-5.831673604975078,-6.640638473155656,-6.400289102276847
2893-139310-0004_4267-72637-0004_1992-141719-0011,-8.545865310981016,-3.7489362825839,0.699359576459851,-14.035831091159434
8797-294123-0059_2007-132570-0040_32-4137-0024,-6.6292076734598195,-5.92237598409378,-0.832362490399829,-7.0029943738791625
32-21625-0008_2159-179154-0020_6081-41998-0008,-4.0861801105873035,-5.233508415912728,-6.200942210804633,-3.8053207016031676
5456-62043-0005_3242-67168-0006_403-128339-0023,-7.963837688703621,1.8766360986568122,-6.588797001800604,-10.842790143864738
196-122150-0028_887-123289-0033_5703-47212-0011,-6.3045771269601545,-11.692457360274178,2.445990959765091,-9.178535840008777
587-41611-0012_7067-76047-0013_4014-186179-0045,-7.588642810487003,-1.4102796442481607,-3.328171050761619,-9.00866092326918
6064-56165-0004_5867-48852-0062_2843-152918-0002,-5.2295278020747435,-8.11173140669162,-0.42294620287705564,-7.214528248770023
4397-15666-0017_1898-145702-0015_4137-11702-0021,3.1320661078464367,-9.615279451005822,-7.825024055148376,-10.40172162736237
3242-8112-0035_27-123349-0036_2416-152137-0012,-8.47603804417416,-2.9489825726806678,-2.4115379058098316,-6.743980004575347
5688-15787-0023_196-122152-0016_3235-28433-0007,-7.591572885671843,-5.732705028937071,0.17537461619448896,-8.154722365974772
5688-41232-0047_4640-19187-0003_7859-102521-0012,-3.9252117136534874,-4.601435597171454,-2.080796582182947,-11.208399894216743
8063-274117-0029_2436-2481-0025_6081-42010-0020,-0.9470342059945625,-7.630169714264172,-5.027132505915109,-6.836674251797092
7447-91186-0012_5652-19215-0054_4441-76262-0024,-5.235298246792715,-2.9175262880473136,-4.134629297898396,-7.483152151284337
1447-130552-0005_2416-152139-0046_248-130697-0017,0.24232874062488546,-8.473197710277635,-2.927890884024885,-15.40452663734263
201-122255-0023_125-121342-0046_6531-61334-0062,-7.1190685702835275,-7.4689701343090995,1.6022151661308357,-9.747375551841232
8797-294123-0030_887-123289-0027_1116-137572-0032,-3.8926179316712806,-1.718419911371194,-5.036952558998028,-11.395201688868578
5703-47198-0030_2518-154825-0031_8095-274345-0013,-9.185435929573556,-0.04058155416139844,-2.9922006792032656,-11.8785465781038
3240-131231-0050_1898-145724-0022_1246-135815-0012,-3.4342926338169204,-3.795458287287466,-3.551057476620944,-10.237900831628412
5463-39174-0038_6000-55211-0033_4859-22176-0018,-3.7556381950416773,-5.458488493777091,-3.5329309698598044,-6.665372902983185
8797-294123-0062_7078-271888-0108_730-358-0054,-4.092554732883849,-4.645621617595493,-1.5039403568553198,-12.728663976910031
248-130697-0026_211-122425-0009_5163-18515-0040,-1.3485947991075096,-5.4350114719879,-4.7069230292882835,-9.750938430679119
460-172359-0034_7780-274562-0011_5463-39173-0037,-3.7189563673151538,-6.8921028980108945,-3.2732442576096688,-5.600779316711013
7078-271888-0008_19-198-0024_4014-186176-0002,-11.059099583701515,-3.12508804425042,-5.5893190263145,-2.058477453933449
7780-274562-0049_460-172359-0004_1455-134435-0012,1.455187923497191,-7.112075913879062,-5.818951374729474,-13.666710636840534
1841-179183-0000_7148-7763-0005_8063-274117-0003,-6.811899897147384,-2.9578149630576185,-1.71292411003657,-9.899146472277337
332-128985-0040_125-121124-0044_311-124404-0029,-7.790269808587328,-9.039906746080366,2.63242813019943,-9.51895717473329
39-121914-0025_8226-274371-0048_481-123720-0000,-9.055855041366797,-10.148548974682301,4.777271501599741,-12.36869072381018
3235-28452-0017_2196-170151-0017_3699-47246-0032,-4.614057552130778,-2.9709835659759927,-3.0190545013579504,-10.97405994991226
4088-158077-0048_7635-105409-0057_5339-14134-0037,-9.9987430580082,-3.325809867524436,1.0918700918232043,-15.998548869474188
7447-91186-0034_6019-3185-0011_163-121908-0005,-5.551259313794114,-0.5767711823466081,-6.870981857895532,-7.6786293157299035
2289-152258-0022_5049-25947-0020_1867-154071-0011,-8.242873893970128,1.174617673759613,-6.314182795439026,-8.958193460048875
1263-141777-0000_1069-133699-0031_6019-3185-0105,-2.0831609932033683,-5.360382139394741,-3.899379898261923,-9.179536122458321
6367-65536-0009_3664-178355-0001_3112-9554-0021,-1.70452739489071,-1.65036650626669,-7.703967550138894,-12.945826772600729
911-128684-0084_5688-41232-0020_6385-220959-0024,-3.4046404126724146,-5.960066371988955,-1.6619269302187465,-10.749446412410027
458-126305-0009_3259-158083-0107_4481-17499-0035,-6.361237835921737,-6.0455264084392555,0.28553887030515723,-9.525092883846277
248-130644-0020_5163-18515-0018_7278-104730-0020,-3.5774505639336196,-3.2418035182017064,-3.8539367535757125,-10.714436234062653
1363-135842-0007_5104-33407-0009_5022-29411-0063,-0.971123358140964,-3.220402400593174,-6.6964295271872345,-12.445365181663126
2384-152900-0062_2196-174172-0028_2092-145709-0007,-6.8315494787473385,-5.290800783853221,-3.6533615201765866,-3.8184528491896055
909-131041-0008_5688-41232-0000_2817-142380-0014,-7.377298127439371,-7.548298944570668,1.5028333741847058,-9.085273245245464
5678-43302-0004_150-126107-0000_2911-15084-0012,-9.087974523489127,-0.699481931959366,-4.118867687840355,-7.40252892983058
40-121026-0001_6081-42010-0005_7635-105661-0042,-6.870120885443067,-1.9028705174521796,-2.1965244273754423,-12.051997578492093
481-123720-0046_426-122821-0015_2911-15045-0009,-5.2417663371869345,-4.846267258357244,-1.5841388676146577,-9.053678869285575
4088-158077-0060_328-129766-0068_405-130895-0017,-6.839979073099243,-2.172335680764047,-4.894436605441461,-5.876922893078732
6529-62556-0030_3486-166424-0033_6476-57446-0015,-8.250592395774282,-2.8628245607681024,-2.8496433322962265,-6.320880819627551
2817-142380-0005_4014-186176-0012_730-358-0036,-4.8202276763317995,-0.8870007972741765,-5.913756319575009,-9.461661923929688
7859-102518-0028_6563-63821-0044_6081-42010-0031,-6.236595302028393,-4.502471975913215,-5.241009010868504,-3.2653284947810834
5678-43303-0008_4297-13009-0026_1355-39947-0033,-5.66233636389369,-10.189098734422418,2.6137405414147272,-12.979729001356512
2817-142371-0007_322-124146-0004_7517-100429-0031,-7.810503868054134,-3.4288955585326457,-0.7065487127897971,-9.870791522277218
3857-182317-0030_405-130894-0076_6272-70168-0026,-9.624238556462766,-3.9419907659736806,0.31382831931530436,-9.824614617967631
1098-133695-0085_3240-131231-0055_2691-156755-0009,2.353549727146669,-8.271105521354203,-6.481946332283568,-11.925987355541105
8630-305212-0033_3830-12531-0018_1578-6379-0010,-1.8664881729227711,-3.235504712809621,-7.422978568617731,-8.31683676488925
3983-5371-0002_7780-274562-0101_6836-61804-0011,-4.731484854786741,-7.9678774798180685,-3.728190377848397,-3.307694123575468
8609-262281-0010_7226-86965-0032_5867-48852-0077,-7.748813277414071,-4.118940952952156,0.457587931779893,-13.187210115984913
4859-29340-0020_8088-284756-0088_3947-13260-0002,-8.418840823774605,-7.59728456861644,3.4089292096037638,-13.639606383571381
887-123289-0025_4397-15668-0030_8797-294123-0046,-3.299823922057809,-8.575211304169528,0.48940401792185834,-15.245761285159263
1040-133433-0016_1867-148436-0041_7078-271888-0007,-5.721810978583434,-7.636460017159892,-5.349373158978125,-1.500155188287169
5322-7678-0013_89-218-0020_87-121553-0046,-8.608124490753255,0.6131180007651214,-4.416710308827184,-10.506189284180508
150-126112-0018_6925-80680-0033_5808-54425-0040,-0.10640919388371953,-3.940115901366914,-6.901822964845257,-12.869003551853313
5778-12761-0042_7178-34644-0052_1578-6379-0007,-3.248050200020105,-6.909231453955611,-0.9445059351500616,-11.412326218776636
4051-11217-0011_5022-29405-0015_7780-274562-0033,-3.3549938429458765,-1.8507684772155786,-5.244677793091277,-12.354548827133202
6064-300880-0007_2136-5147-0006_8419-293473-0011,-1.3929583025643293,-7.500042986076343,-10.940297317200843,-2.6650946631909216
2289-152257-0027_311-124404-0096_6531-61334-0097,-7.119001108671089,-1.5758456088579171,-4.303300765885763,-7.202561625397777
2159-179157-0002_3240-131232-0037_4018-107312-0008,-4.447082437841633,-3.1487024101995162,-2.6168493217811974,-12.063136639052267
5022-29411-0014_118-124588-0011_405-130894-0002,1.35779212022205,-7.011603396386075,-9.869249135747673,-7.006158062207321
8630-305213-0044_150-132655-0026_3242-8112-0006,0.7231956943221236,-6.0761730645213845,-6.11410155631285,-11.655011031604786
1447-130551-0022_7800-283492-0037_1088-134315-0000,0.8289192760522193,-2.833668407450316,-10.399708837967303,-16.31630237837015
2196-170379-0027_89-219-0029_6476-57446-0065,-6.7875184377763915,-1.064939540285564,-3.5764338333201726,-10.341223032441327
2391-145015-0001_4481-17499-0032_3374-298026-0036,0.2536806474817383,-8.851168373333355,-6.74198087472197,-6.124039498795273
3486-166424-0049_289-121665-0034_6563-63821-0002,-2.187308804987043,-8.95559625211151,-1.9402885334457143,-8.397099973190462
3259-158083-0060_7447-91187-0031_3982-178459-0055,-9.000316161825982,-1.5028777407106122,-4.163561913481444,-6.034440673145033
4898-20016-0012_5339-14134-0076_311-124404-0091,-3.4560646234982766,-3.030593275653107,-4.559220272466828,-9.680445844366904
460-172359-0002_289-121652-0019_1183-133256-0022,3.007214265731685,-12.837361267867333,-9.537755244900401,-6.475708860976547
5688-41232-0038_2989-138028-0067_298-126791-0041,-3.6040508989782287,-4.99686453875151,-6.054929732572401,-4.698478368560655
4160-14187-0017_5339-14133-0021_311-124404-0090,-8.965887411533052,2.289989384379953,-8.579125103083761,-7.990865228149945
250-142276-0016_4813-248641-0052_1553-140048-0044,-6.31696459594253,-2.235712209432744,-6.102521543768081,-4.979179859252808
2893-139310-0015_7794-295947-0046_1502-122619-0041,0.7799445492797942,-5.194853879085912,-6.5291746048958785,-13.340470055642445
3168-173565-0002_1263-141777-0007_7505-83618-0008,-4.791751552987314,-3.478127153948709,-3.890047775530489,-7.479808328090224
3436-172171-0021_8609-262281-0024_6000-86686-0005,-1.4214540170690522,-4.928793221274587,-6.930649152865529,-6.866410560415216
307-127540-0030_3857-182317-0011_26-495-0002,-3.0902928582502156,-3.6260397013277257,-5.126714314751207,-7.982680553919444
7511-102419-0001_8747-293952-0106_8468-294887-0011,-7.019697598006124,-7.089557746470559,1.8483790145757828,-11.509954676781986
198-209-0035_458-126294-0001_374-180298-0056,-7.122206215497339,-1.438225427269983,-4.229201396786424,-7.685190884169961
6415-116629-0003_4813-248641-0020_5514-19192-0030,-3.60480032307148,-1.173352648245086,-7.732790744264042,-8.58345148405094
8051-118101-0006_5049-25947-0040_730-359-0010,-7.220629667677223,-6.224507481500442,1.0713825636727872,-9.908587877421189
6415-116629-0006_2436-2477-0016_7278-104730-0016,-4.360523481524258,-0.7570681875841783,-7.860160741650931,-7.940151404288212
2182-181173-0033_118-121721-0010_2691-156755-0031,-6.741564625497464,1.775188673756992,-6.865901982467624,-12.635034327915083
8238-274553-0028_2843-152918-0018_8580-287364-0047,-7.386184315402784,-5.144167352958657,-3.3662775449743365,-3.8060296698021934
839-130898-0036_8630-305213-0033_248-130652-0037,-1.7109519169262328,-3.398195281819883,-4.975656474263962,-14.00240790213262
5688-15787-0034_311-124404-0070_4018-107312-0028,-6.099530156530064,-6.3264969566184295,0.8910780472559253,-11.696971850198546
1235-135883-0045_6209-34601-0038_8226-274369-0058,-2.8348267007258614,-2.3149034850967585,-6.366369448756223,-9.647932127401438
6019-3185-0035_2436-2481-0024_625-132112-0006,-3.020976232526167,-7.461064623508184,-2.446134999813629,-7.6612648767100024
6181-216552-0068_7113-86041-0040_2836-5355-0043,-6.932286361567917,-3.673388298834089,-2.826182731972044,-6.314543791041878
302-123516-0024_6081-41997-0014_4898-20016-0024,-6.560842113803811,-6.351107792852181,0.2857141529865516,-8.492105454502099
4160-14187-0011_7800-283493-0012_8465-246947-0022,-3.6534301116236882,-2.1868305843199334,-6.233727542356209,-8.046785965252948
1334-135589-0001_6367-74004-0017_6437-66172-0035,-1.4304067355276824,-5.58225945568763,-6.488217892526256,-6.236828301106354
6415-100596-0028_4640-19187-0017_2911-7601-0017,-7.769217971952078,-6.596690383834284,-1.0403644036621555,-4.960327184246322
5049-25947-0055_4406-16883-0053_83-9960-0053,-3.636997862098137,-4.632377991016828,-3.9652178097154582,-7.356337577121286
374-180299-0046_8051-295385-0028_298-126791-0024,-4.595477235319549,-3.6043534132855775,-6.635889652308791,-4.499430564768105
8580-287363-0016_403-128339-0041_7148-82991-0015,-3.065731214529523,-2.8473455942369617,-4.018218570706105,-13.627021952439488
1867-154071-0039_412-126975-0077_6531-61334-0104,-7.3396977999063315,0.6698167025276687,-8.81715798725644,-6.114289119492301
3235-28452-0014_307-127539-0006_3374-298025-0020,-2.958253478050608,-1.220321282580922,-9.824668789693892,-7.768724413099513
